region_code,priority,active
73.09.04.2004,68106,true
73.09.04.2005,68107,true
73.09.04.2006,68108,true
73.09.04.2007,68109,true
73.09.05.1001,68110,true
73.09.05.2002,68111,true
73.09.05.2003,68112,true
73.09.05.2004,68113,true
73.09.05.2005,68114,true
73.09.05.2006,68115,true
73.09.05.2007,68116,true
73.09.05.2008,68117,true
73.09.05.2009,68118,true
73.09.06.1001,68119,true
73.09.06.2002,68120,true
73.09.06.2003,68121,true
73.09.06.2004,68122,true
73.09.06.2005,68123,true
73.09.06.2006,68124,true
73.09.06.2007,68125,true
73.09.06.2008,68126,true
73.09.06.2009,68127,true
73.09.06.2010,68128,true
73.09.06.2011,68129,true
73.09.07.1001,68130,true
73.09.07.2002,68131,true
73.09.07.2003,68132,true
73.09.07.2004,68133,true
73.09.07.2005,68134,true
73.09.07.2006,68135,true
73.09.07.2007,68136,true
73.09.07.2008,68137,true
73.09.08.2001,68138,true
73.09.08.2002,68139,true
73.09.08.2003,68140,true
73.09.08.2004,68141,true
73.09.08.2005,68142,true
73.09.08.2006,68143,true
73.09.08.2007,68144,true
73.09.09.2001,68145,true
73.09.09.2002,68146,true
73.09.09.2003,68147,true
73.09.09.2004,68148,true
73.09.09.2005,68149,true
73.09.09.2006,68150,true
73.09.10.2001,68151,true
73.09.10.2002,68152,true
73.09.10.2003,68153,true
73.09.10.2004,68154,true
73.09.10.2005,68155,true
73.09.10.2006,68156,true
73.09.10.2007,68157,true
73.09.11.2001,68158,true
73.09.11.2002,68159,true
73.09.11.2003,68160,true
73.09.11.2004,68161,true
73.09.11.2005,68162,true
73.09.11.2006,68163,true
73.09.11.2007,68164,true
73.09.11.2008,68165,true
73.09.12.1001,68166,true
73.09.12.1002,68167,true
73.09.12.1003,68168,true
73.09.12.1004,68169,true
73.09.12.2005,68170,true
73.09.12.2006,68171,true
73.09.13.2001,68172,true
73.09.13.2002,68173,true
73.09.13.2003,68174,true
73.09.13.2004,68175,true
73.09.13.2005,68176,true
73.09.14.1001,68177,true
73.09.14.1002,68178,true
73.09.14.1003,68179,true
73.09.14.1004,68180,true
73.09.14.1005,68181,true
73.09.14.1006,68182,true
73.09.14.1007,68183,true
73.10.01.1001,68184,true
73.10.01.2002,68185,true
73.10.01.2003,68186,true
73.10.01.2004,68187,true
73.10.01.2005,68188,true
73.10.01.2006,68189,true
73.10.01.2007,68190,true
73.10.01.2008,68191,true
73.10.01.2009,68192,true
73.10.02.1001,68193,true
73.10.02.2002,68194,true
73.10.02.2003,68195,true
73.10.02.2004,68196,true
73.10.02.2005,68197,true
73.10.02.2006,68198,true
73.10.02.2007,68199,true
73.10.03.1001,68200,true
73.10.03.1016,68201,true
73.10.03.2002,68202,true
73.10.03.2003,68203,true
73.10.03.2009,68204,true
73.10.03.2010,68205,true
73.10.03.2011,68206,true
73.10.03.2013,68207,true
73.10.03.2015,68208,true
73.10.04.1001,68209,true
73.10.04.1002,68210,true
73.10.04.1003,68211,true
73.10.04.1004,68212,true
73.10.04.1005,68213,true
73.10.04.1006,68214,true
73.10.04.1007,68215,true
73.10.04.1008,68216,true
73.10.04.1009,68217,true
73.10.05.1001,68218,true
73.10.05.1002,68219,true
73.10.05.1003,68220,true
73.10.05.1004,68221,true
73.10.05.2005,68222,true
73.10.06.1001,68223,true
73.10.06.1002,68224,true
73.10.06.1003,68225,true
73.10.06.2004,68226,true
73.10.06.2005,68227,true
73.10.06.2006,68228,true
73.10.06.2007,68229,true
73.10.06.2008,68230,true
73.10.07.1001,68231,true
73.10.07.1002,68232,true
73.10.07.1003,68233,true
73.10.07.1004,68234,true
73.10.07.2005,68235,true
73.10.07.2006,68236,true
73.10.07.2007,68237,true
73.10.07.2008,68238,true
73.10.07.2009,68239,true
73.10.07.2010,68240,true
73.10.07.2011,68241,true
73.10.07.2012,68242,true
73.10.07.2013,68243,true
73.10.08.1001,68244,true
73.10.08.1002,68245,true
73.10.08.1003,68246,true
73.10.08.1004,68247,true
73.10.08.2005,68248,true
73.10.08.2006,68249,true
73.10.08.2007,68250,true
73.10.08.2008,68251,true
73.10.08.2009,68252,true
73.10.08.2010,68253,true
73.10.09.1001,68254,true
73.10.09.1002,68255,true
73.10.09.1003,68256,true
73.10.09.1004,68257,true
73.10.09.2005,68258,true
73.10.09.2006,68259,true
73.10.10.1001,68260,true
73.10.10.1002,68261,true
73.10.10.1003,68262,true
73.10.10.1004,68263,true
73.10.10.1005,68264,true
73.10.10.1006,68265,true
73.10.10.2007,68266,true
73.10.10.2008,68267,true
73.10.11.2001,68268,true
73.10.11.2002,68269,true
73.10.11.2003,68270,true
73.10.11.2004,68271,true
73.10.11.2005,68272,true
73.10.11.2006,68273,true
73.10.12.2001,68274,true
73.10.12.2002,68275,true
73.10.12.2003,68276,true
73.10.12.2004,68277,true
73.10.12.2005,68278,true
73.10.12.2006,68279,true
73.10.13.2001,68280,true
73.10.13.2002,68281,true
73.10.13.2003,68282,true
73.10.13.2004,68283,true
73.10.13.2005,68284,true
73.10.13.2006,68285,true
73.10.13.2007,68286,true
73.11.01.1001,68287,true
73.11.01.2002,68288,true
73.11.01.2003,68289,true
73.11.01.2004,68290,true
73.11.01.2005,68291,true
73.11.01.2006,68292,true
73.11.01.2007,68293,true
73.11.02.1001,68294,true
73.11.02.1002,68295,true
73.11.02.2003,68296,true
73.11.02.2004,68297,true
73.11.02.2005,68298,true
73.11.02.2006,68299,true
73.11.02.2007,68300,true
73.11.02.2008,68301,true
73.11.02.2009,68302,true
73.11.02.2010,68303,true
73.11.03.1001,68304,true
73.11.03.1002,68305,true
73.11.03.1003,68306,true
73.11.03.1004,68307,true
73.11.03.1005,68308,true
73.11.03.2006,68309,true
73.11.03.2007,68310,true
73.11.03.2008,68311,true
73.11.03.2009,68312,true
73.11.03.2010,68313,true
73.11.04.1001,68314,true
73.11.04.1002,68315,true
73.11.04.2003,68316,true
73.11.04.2004,68317,true
73.11.04.2005,68318,true
73.11.04.2006,68319,true
73.11.04.2007,68320,true
73.11.05.1001,68321,true
73.11.05.1002,68322,true
73.11.05.1003,68323,true
73.11.05.2004,68324,true
73.11.05.2005,68325,true
73.11.05.2006,68326,true
73.11.05.2007,68327,true
73.11.05.2008,68328,true
73.11.06.1007,68329,true
73.11.06.2001,68330,true
73.11.06.2002,68331,true
73.11.06.2003,68332,true
73.11.06.2004,68333,true
73.11.06.2005,68334,true
73.11.06.2006,68335,true
73.11.07.1001,68336,true
73.11.07.2002,68337,true
73.11.07.2003,68338,true
73.11.07.2004,68339,true
73.11.07.2005,68340,true
73.11.07.2006,68341,true
73.12.01.1001,68342,true
73.12.01.1002,68343,true
73.12.01.2003,68344,true
73.12.01.2004,68345,true
73.12.01.2005,68346,true
73.12.01.2006,68347,true
73.12.01.2007,68348,true
73.12.01.2008,68349,true
73.12.01.2009,68350,true
73.12.01.2010,68351,true
73.12.01.2011,68352,true
73.12.01.2012,68353,true
73.12.01.2013,68354,true
73.12.02.1001,68355,true
73.12.02.1002,68356,true
73.12.02.1003,68357,true
73.12.02.2005,68358,true
73.12.02.2006,68359,true
73.12.02.2009,68360,true
73.12.02.2010,68361,true
73.12.02.2011,68362,true
73.12.03.1001,68363,true
73.12.03.1002,68364,true
73.12.03.1003,68365,true
73.12.03.1004,68366,true
73.12.03.2005,68367,true
73.12.03.2006,68368,true
73.12.03.2007,68369,true
73.12.03.2009,68370,true
73.12.03.2010,68371,true
73.12.03.2011,68372,true
73.12.03.2012,68373,true
73.12.03.2013,68374,true
73.12.04.1001,68375,true
73.12.04.1002,68376,true
73.12.04.1003,68377,true
73.12.04.1004,68378,true
73.12.04.1005,68379,true
73.12.04.1006,68380,true
73.12.04.1007,68381,true
73.12.04.2008,68382,true
73.12.04.2009,68383,true
73.12.04.2010,68384,true
73.12.05.1001,68385,true
73.12.05.1002,68386,true
73.12.05.1003,68387,true
73.12.05.1004,68388,true
73.12.05.1005,68389,true
73.12.05.2006,68390,true
73.12.05.2007,68391,true
73.12.05.2008,68392,true
73.12.05.2009,68393,true
73.12.05.2010,68394,true
73.12.06.2002,68395,true
73.12.06.2003,68396,true
73.12.06.2004,68397,true
73.12.06.2005,68398,true
73.12.06.2006,68399,true
73.12.06.2007,68400,true
73.12.06.2008,68401,true
73.12.06.2009,68402,true
73.12.06.2010,68403,true
73.12.07.2001,68404,true
73.12.07.2002,68405,true
73.12.07.2003,68406,true
73.12.07.2004,68407,true
73.12.08.2001,68408,true
73.12.08.2002,68409,true
73.12.08.2003,68410,true
73.12.08.2004,68411,true
73.13.01.1001,68412,true
73.13.01.1002,68413,true
73.13.01.1003,68414,true
73.13.01.2004,68415,true
73.13.01.2005,68416,true
73.13.01.2006,68417,true
73.13.01.2007,68418,true
73.13.01.2008,68419,true
73.13.01.2009,68420,true
73.13.01.2010,68421,true
73.13.01.2011,68422,true
73.13.01.2012,68423,true
73.13.01.2013,68424,true
73.13.01.2014,68425,true
73.13.01.2015,68426,true
73.13.02.1001,68427,true
73.13.02.1002,68428,true
73.13.02.2003,68429,true
73.13.02.2004,68430,true
73.13.02.2005,68431,true
73.13.02.2006,68432,true
73.13.02.2007,68433,true
73.13.02.2008,68434,true
73.13.02.2009,68435,true
73.13.02.2010,68436,true
73.13.02.2011,68437,true
73.13.02.2012,68438,true
73.13.02.2013,68439,true
73.13.02.2014,68440,true
73.13.02.2015,68441,true
73.13.02.2016,68442,true
73.13.03.1001,68443,true
73.13.03.1002,68444,true
73.13.03.2003,68445,true
73.13.03.2004,68446,true
73.13.03.2005,68447,true
73.13.03.2006,68448,true
73.13.03.2007,68449,true
73.13.03.2008,68450,true
73.13.03.2009,68451,true
73.13.03.2010,68452,true
73.13.03.2011,68453,true
73.13.03.2012,68454,true
73.13.03.2013,68455,true
73.13.04.1001,68456,true
73.13.04.1002,68457,true
73.13.04.1003,68458,true
73.13.04.2004,68459,true
73.13.04.2005,68460,true
73.13.04.2006,68461,true
73.13.04.2007,68462,true
73.13.04.2008,68463,true
73.13.04.2009,68464,true
73.13.05.1001,68465,true
73.13.05.1002,68466,true
73.13.05.1003,68467,true
73.13.05.1004,68468,true
73.13.05.2005,68469,true
73.13.05.2006,68470,true
73.13.05.2007,68471,true
73.13.05.2008,68472,true
73.13.05.2009,68473,true
73.13.05.2010,68474,true
73.13.05.2011,68475,true
73.13.05.2012,68476,true
73.13.05.2013,68477,true
73.13.05.2014,68478,true
73.13.05.2015,68479,true
73.13.05.2016,68480,true
73.13.05.2017,68481,true
73.13.05.2018,68482,true
73.13.06.1001,68483,true
73.13.06.1002,68484,true
73.13.06.1003,68485,true
73.13.06.1004,68486,true
73.13.06.1005,68487,true
73.13.06.1006,68488,true
73.13.06.1007,68489,true
73.13.06.1008,68490,true
73.13.06.1009,68491,true
73.13.06.1010,68492,true
73.13.06.1011,68493,true
73.13.06.1012,68494,true
73.13.06.1013,68495,true
73.13.06.1014,68496,true
73.13.06.1015,68497,true
73.13.06.1016,68498,true
73.13.07.1001,68499,true
73.13.07.1002,68500,true
73.13.07.1003,68501,true
73.13.07.2004,68502,true
73.13.07.2005,68503,true
73.13.07.2006,68504,true
73.13.07.2007,68505,true
73.13.07.2008,68506,true
73.13.07.2009,68507,true
73.13.08.1001,68508,true
73.13.08.1002,68509,true
73.13.08.1003,68510,true
73.13.08.1004,68511,true
73.13.08.2005,68512,true
73.13.08.2006,68513,true
73.13.08.2007,68514,true
73.13.08.2008,68515,true
73.13.08.2009,68516,true
73.13.08.2010,68517,true
73.13.08.2011,68518,true
73.13.08.2012,68519,true
73.13.08.2013,68520,true
73.13.08.2014,68521,true
73.13.08.2015,68522,true
73.13.08.2016,68523,true
73.13.08.2017,68524,true
73.13.08.2018,68525,true
73.13.08.2019,68526,true
73.13.09.1001,68527,true
73.13.09.1002,68528,true
73.13.09.1003,68529,true
73.13.09.2004,68530,true
73.13.09.2005,68531,true
73.13.09.2006,68532,true
73.13.09.2007,68533,true
73.13.09.2008,68534,true
73.13.10.1001,68535,true
73.13.10.1002,68536,true
73.13.10.1003,68537,true
73.13.10.1004,68538,true
73.13.10.2005,68539,true
73.13.10.2006,68540,true
73.13.10.2007,68541,true
73.13.10.2008,68542,true
73.13.10.2009,68543,true
73.13.10.2010,68544,true
73.13.10.2011,68545,true
73.13.10.2012,68546,true
73.13.10.2013,68547,true
73.13.10.2014,68548,true
73.13.10.2015,68549,true
73.13.10.2016,68550,true
73.13.10.2017,68551,true
73.13.10.2018,68552,true
73.13.10.2019,68553,true
73.13.10.2020,68554,true
73.13.10.2021,68555,true
73.13.10.2022,68556,true
73.13.10.2023,68557,true
73.13.10.2024,68558,true
73.13.10.2025,68559,true
73.13.10.2026,68560,true
73.13.10.2027,68561,true
73.13.11.1001,68562,true
73.13.11.2002,68563,true
73.13.11.2003,68564,true
73.13.11.2004,68565,true
73.13.11.2005,68566,true
73.13.11.2006,68567,true
73.13.11.2007,68568,true
73.13.11.2008,68569,true
73.13.11.2009,68570,true
73.13.11.2010,68571,true
73.13.11.2011,68572,true
73.13.12.1001,68573,true
73.13.12.2002,68574,true
73.13.12.2003,68575,true
73.13.12.2004,68576,true
73.13.12.2005,68577,true
73.13.12.2006,68578,true
73.13.12.2007,68579,true
73.13.12.2008,68580,true
73.13.12.2009,68581,true
73.13.12.2010,68582,true
73.13.13.1002,68583,true
73.13.13.2001,68584,true
73.13.13.2003,68585,true
73.13.13.2004,68586,true
73.13.13.2005,68587,true
73.13.13.2006,68588,true
73.13.13.2007,68589,true
73.13.13.2008,68590,true
73.13.13.2009,68591,true
73.13.14.1001,68592,true
73.13.14.2002,68593,true
73.13.14.2003,68594,true
73.13.14.2004,68595,true
73.13.14.2005,68596,true
73.13.14.2006,68597,true
73.13.14.2007,68598,true
73.13.14.2008,68599,true
73.13.14.2009,68600,true
73.13.14.2010,68601,true
73.14.01.1001,68602,true
73.14.01.1002,68603,true
73.14.01.1003,68604,true
73.14.01.2004,68605,true
73.14.01.2005,68606,true
73.14.01.2006,68607,true
73.14.01.2007,68608,true
73.14.01.2008,68609,true
73.14.01.2009,68610,true
73.14.01.2010,68611,true
73.14.02.1001,68612,true
73.14.02.1002,68613,true
73.14.02.1003,68614,true
73.14.02.1004,68615,true
73.14.02.1005,68616,true
73.14.02.1006,68617,true
73.14.02.2007,68618,true
73.14.02.2008,68619,true
73.14.02.2009,68620,true
73.14.03.1001,68621,true
73.14.03.1002,68622,true
73.14.03.1003,68623,true
73.14.03.1004,68624,true
73.14.03.1005,68625,true
73.14.03.2006,68626,true
73.14.03.2007,68627,true
73.14.03.2008,68628,true
73.14.03.2009,68629,true
73.14.03.2010,68630,true
73.14.04.1001,68631,true
73.14.04.1002,68632,true
73.14.04.1003,68633,true
73.14.04.1004,68634,true
73.14.04.1005,68635,true
73.14.04.2006,68636,true
73.14.04.2007,68637,true
73.14.04.2008,68638,true
73.14.04.2009,68639,true
73.14.05.1001,68640,true
73.14.05.1002,68641,true
73.14.05.1003,68642,true
73.14.05.1004,68643,true
73.14.05.2005,68644,true
73.14.05.2006,68645,true
73.14.05.2007,68646,true
73.14.05.2008,68647,true
73.14.06.2001,68648,true
73.14.06.2002,68649,true
73.14.06.2003,68650,true
73.14.06.2004,68651,true
73.14.06.2005,68652,true
73.14.06.2006,68653,true
73.14.07.1001,68654,true
73.14.07.1002,68655,true
73.14.07.1003,68656,true
73.14.07.1004,68657,true
73.14.07.1005,68658,true
73.14.07.1006,68659,true
73.14.07.1007,68660,true
73.14.07.2008,68661,true
73.14.07.2009,68662,true
73.14.07.2010,68663,true
73.14.07.2011,68664,true
73.14.07.2012,68665,true
73.14.08.1001,68666,true
73.14.08.1002,68667,true
73.14.08.1003,68668,true
73.14.08.2004,68669,true
73.14.08.2005,68670,true
73.14.08.2006,68671,true
73.14.08.2007,68672,true
73.14.08.2008,68673,true
73.14.09.1001,68674,true
73.14.09.1002,68675,true
73.14.09.2003,68676,true
73.14.09.2004,68677,true
73.14.09.2005,68678,true
73.14.09.2006,68679,true
73.14.09.2007,68680,true
73.14.09.2008,68681,true
73.14.09.2009,68682,true
73.14.09.2010,68683,true
73.14.10.1001,68684,true
73.14.10.1002,68685,true
73.14.10.2003,68686,true
73.14.10.2004,68687,true
73.14.10.2005,68688,true
73.14.10.2006,68689,true
73.14.10.2007,68690,true
73.14.10.2008,68691,true
73.14.10.2009,68692,true
73.14.10.2010,68693,true
73.14.10.2011,68694,true
73.14.10.2012,68695,true
73.14.11.1001,68696,true
73.14.11.2002,68697,true
73.14.11.2003,68698,true
73.14.11.2004,68699,true
73.14.11.2005,68700,true
73.14.11.2006,68701,true
73.14.11.2007,68702,true
73.14.11.2008,68703,true
73.14.11.2009,68704,true
73.14.11.2010,68705,true
73.14.11.2011,68706,true
73.14.11.2012,68707,true
73.15.01.1001,68708,true
73.15.01.1002,68709,true
73.15.01.2003,68710,true
73.15.01.2004,68711,true
73.15.01.2005,68712,true
73.15.01.2006,68713,true
73.15.01.2007,68714,true
73.15.01.2008,68715,true
73.15.01.2009,68716,true
73.15.02.1001,68717,true
73.15.02.1002,68718,true
73.15.02.2003,68719,true
73.15.02.2004,68720,true
73.15.02.2005,68721,true
73.15.02.2006,68722,true
73.15.02.2007,68723,true
73.15.02.2008,68724,true
73.15.02.2009,68725,true
73.15.02.2010,68726,true
73.15.03.1001,68727,true
73.15.03.1002,68728,true
73.15.03.2003,68729,true
73.15.03.2004,68730,true
73.15.03.2005,68731,true
73.15.03.2006,68732,true
73.15.03.2007,68733,true
73.15.03.2008,68734,true
73.15.03.2009,68735,true
73.15.04.1001,68736,true
73.15.04.1002,68737,true
73.15.04.1003,68738,true
73.15.04.1004,68739,true
73.15.04.1005,68740,true
73.15.04.1006,68741,true
73.15.04.1007,68742,true
73.15.04.1008,68743,true
73.15.05.1001,68744,true
73.15.05.1002,68745,true
73.15.05.1003,68746,true
73.15.05.1004,68747,true
73.15.05.2005,68748,true
73.15.05.2006,68749,true
73.15.05.2007,68750,true
73.15.05.2008,68751,true
73.15.05.2009,68752,true
73.15.05.2010,68753,true
73.15.05.2011,68754,true
73.15.06.1001,68755,true
73.15.06.1002,68756,true
73.15.06.1003,68757,true
73.15.06.1004,68758,true
73.15.06.1005,68759,true
73.15.06.2006,68760,true
73.15.06.2007,68761,true
73.15.06.2008,68762,true
73.15.06.2009,68763,true
73.15.06.2010,68764,true
73.15.06.2011,68765,true
73.15.06.2012,68766,true
73.15.06.2013,68767,true
73.15.06.2014,68768,true
73.15.06.2015,68769,true
73.15.07.1001,68770,true
73.15.07.1002,68771,true
73.15.07.2003,68772,true
73.15.07.2004,68773,true
73.15.07.2005,68774,true
73.15.07.2006,68775,true
73.15.07.2007,68776,true
73.15.07.2008,68777,true
73.15.07.2009,68778,true
73.15.07.2010,68779,true
73.15.07.2011,68780,true
73.15.07.2012,68781,true
73.15.07.2013,68782,true
73.15.07.2014,68783,true
73.15.07.2015,68784,true
73.15.07.2016,68785,true
73.15.08.1001,68786,true
73.15.08.2002,68787,true
73.15.08.2003,68788,true
73.15.08.2004,68789,true
73.15.08.2005,68790,true
73.15.08.2006,68791,true
73.15.08.2007,68792,true
73.15.09.1001,68793,true
73.15.09.1002,68794,true
73.15.09.1003,68795,true
73.15.09.1004,68796,true
73.15.09.1005,68797,true
73.15.10.1001,68798,true
73.15.10.2002,68799,true
73.15.10.2003,68800,true
73.15.10.2004,68801,true
73.15.10.2005,68802,true
73.15.10.2006,68803,true
73.15.10.2007,68804,true
73.15.11.1001,68805,true
73.15.11.1002,68806,true
73.15.11.1003,68807,true
73.15.11.1004,68808,true
73.15.11.1005,68809,true
73.15.11.1006,68810,true
73.15.12.1003,68811,true
73.15.12.2001,68812,true
73.15.12.2004,68813,true
73.15.12.2005,68814,true
73.15.12.2006,68815,true
73.16.01.1001,68816,true
73.16.01.2002,68817,true
73.16.01.2003,68818,true
73.16.01.2004,68819,true
73.16.01.2005,68820,true
73.16.01.2006,68821,true
73.16.01.2007,68822,true
73.16.01.2008,68823,true
73.16.01.2009,68824,true
73.16.01.2010,68825,true
73.16.01.2011,68826,true
73.16.01.2012,68827,true
73.16.01.2013,68828,true
73.16.01.2014,68829,true
73.16.01.2015,68830,true
73.16.01.2016,68831,true
73.16.01.2017,68832,true
73.16.01.2018,68833,true
73.16.01.2019,68834,true
73.16.01.2020,68835,true
73.16.01.2021,68836,true
73.16.01.2022,68837,true
73.16.02.1001,68838,true
73.16.02.1002,68839,true
73.16.02.1003,68840,true
73.16.02.1004,68841,true
73.16.02.1010,68842,true
73.16.02.1016,68843,true
73.16.02.2005,68844,true
73.16.02.2006,68845,true
73.16.02.2007,68846,true
73.16.02.2008,68847,true
73.16.02.2011,68848,true
73.16.02.2012,68849,true
73.16.02.2013,68850,true
73.16.02.2014,68851,true
73.16.02.2015,68852,true
73.16.02.2017,68853,true
73.16.02.2018,68854,true
73.16.02.2019,68855,true
73.16.03.1001,68856,true
73.16.03.1002,68857,true
73.16.03.1021,68858,true
73.16.03.2003,68859,true
73.16.03.2005,68860,true
73.16.03.2006,68861,true
73.16.03.2007,68862,true
73.16.03.2010,68863,true
73.16.03.2011,68864,true
73.16.03.2012,68865,true
73.16.03.2015,68866,true
73.16.03.2019,68867,true
73.16.03.2020,68868,true
73.16.03.2022,68869,true
73.16.03.2023,68870,true
73.16.04.1001,68871,true
73.16.04.1002,68872,true
73.16.04.1004,68873,true
73.16.04.2003,68874,true
73.16.04.2005,68875,true
73.16.04.2006,68876,true
73.16.04.2007,68877,true
73.16.04.2008,68878,true
73.16.04.2009,68879,true
73.16.04.2010,68880,true
73.16.04.2011,68881,true
73.16.04.2012,68882,true
73.16.04.2013,68883,true
73.16.04.2014,68884,true
73.16.04.2015,68885,true
73.16.05.1001,68886,true
73.16.05.1002,68887,true
73.16.05.1003,68888,true
73.16.05.2004,68889,true
73.16.05.2010,68890,true
73.16.05.2011,68891,true
73.16.05.2017,68892,true
73.16.05.2018,68893,true
73.16.06.2002,68894,true
73.16.06.2003,68895,true
73.16.06.2004,68896,true
73.16.06.2008,68897,true
73.16.06.2009,68898,true
73.16.06.2010,68899,true
73.16.07.2001,68900,true
73.16.07.2002,68901,true
73.16.07.2003,68902,true
73.16.07.2004,68903,true
73.16.07.2005,68904,true
73.16.07.2006,68905,true
73.16.07.2007,68906,true
73.16.08.2001,68907,true
73.16.08.2002,68908,true
73.16.08.2003,68909,true
73.16.08.2004,68910,true
73.16.08.2005,68911,true
73.16.08.2006,68912,true
73.16.08.2007,68913,true
73.16.08.2008,68914,true
73.16.08.2009,68915,true
73.16.08.2010,68916,true
73.16.08.2011,68917,true
73.16.09.1001,68918,true
73.16.09.2002,68919,true
73.16.09.2003,68920,true
73.16.09.2004,68921,true
73.16.09.2005,68922,true
73.16.09.2006,68923,true
73.16.09.2007,68924,true
73.16.09.2008,68925,true
73.16.10.2001,68926,true
73.16.10.2002,68927,true
73.16.10.2003,68928,true
73.16.10.2004,68929,true
73.16.10.2005,68930,true
73.16.10.2006,68931,true
73.16.10.2007,68932,true
73.16.10.2008,68933,true
73.16.11.2001,68934,true
73.16.11.2003,68935,true
73.16.11.2004,68936,true
73.16.11.2006,68937,true
73.16.11.2008,68938,true
73.16.11.2055,68939,true
73.16.12.2001,68940,true
73.16.12.2002,68941,true
73.16.12.2003,68942,true
73.16.12.2004,68943,true
73.16.12.2005,68944,true
73.17.01.2005,68945,true
73.17.01.2006,68946,true
73.17.01.2008,68947,true
73.17.01.2010,68948,true
73.17.01.2011,68949,true
73.17.01.2012,68950,true
73.17.01.2013,68951,true
73.17.01.2016,68952,true
73.17.01.2017,68953,true
73.17.01.2019,68954,true
73.17.01.2020,68955,true
73.17.01.2022,68956,true
73.17.02.1003,68957,true
73.17.02.2001,68958,true
73.17.02.2002,68959,true
73.17.02.2004,68960,true
73.17.02.2005,68961,true
73.17.02.2006,68962,true
73.17.02.2007,68963,true
73.17.02.2008,68964,true
73.17.02.2009,68965,true
73.17.02.2010,68966,true
73.17.02.2011,68967,true
73.17.02.2012,68968,true
73.17.02.2013,68969,true
73.17.03.1003,68970,true
73.17.03.2002,68971,true
73.17.03.2004,68972,true
73.17.03.2005,68973,true
73.17.03.2006,68974,true
73.17.03.2008,68975,true
73.17.03.2011,68976,true
73.17.03.2012,68977,true
73.17.03.2013,68978,true
73.17.03.2015,68979,true
73.17.03.2016,68980,true
73.17.03.2017,68981,true
73.17.03.2018,68982,true
73.17.04.1005,68983,true
73.17.04.2004,68984,true
73.17.04.2006,68985,true
73.17.04.2007,68986,true
73.17.04.2008,68987,true
73.17.04.2010,68988,true
73.17.04.2013,68989,true
73.17.04.2014,68990,true
73.17.04.2015,68991,true
73.17.04.2017,68992,true
73.17.04.2018,68993,true
73.17.04.2019,68994,true
73.17.05.1001,68995,true
73.17.05.2002,68996,true
73.17.05.2003,68997,true
73.17.05.2004,68998,true
73.17.05.2005,68999,true
73.17.05.2006,69000,true
73.17.05.2007,69001,true
73.17.05.2008,69002,true
73.17.05.2009,69003,true
73.17.05.2010,69004,true
73.17.06.1006,69005,true
73.17.06.2001,69006,true
73.17.06.2005,69007,true
73.17.06.2008,69008,true
73.17.06.2011,69009,true
73.17.06.2012,69010,true
73.17.06.2015,69011,true
73.17.06.2021,69012,true
73.17.06.2022,69013,true
73.17.07.1001,69014,true
73.17.07.1003,69015,true
73.17.07.1005,69016,true
73.17.07.1007,69017,true
73.17.07.2004,69018,true
73.17.07.2006,69019,true
73.17.07.2014,69020,true
73.17.07.2015,69021,true
73.17.07.2016,69022,true
73.17.08.1001,69023,true
73.17.08.2002,69024,true
73.17.08.2003,69025,true
73.17.08.2004,69026,true
73.17.08.2005,69027,true
73.17.08.2006,69028,true
73.17.08.2007,69029,true
73.17.08.2008,69030,true
73.17.08.2009,69031,true
73.17.08.2010,69032,true
73.17.08.2011,69033,true
73.17.08.2012,69034,true
73.17.08.2013,69035,true
73.17.08.2014,69036,true
73.17.08.2015,69037,true
73.17.09.1001,69038,true
73.17.09.2007,69039,true
73.17.09.2008,69040,true
73.17.09.2010,69041,true
73.17.09.2011,69042,true
73.17.09.2014,69043,true
73.17.09.2020,69044,true
73.17.09.2022,69045,true
73.17.09.2024,69046,true
73.17.09.2026,69047,true
73.17.10.1001,69048,true
73.17.10.2002,69049,true
73.17.10.2003,69050,true
73.17.10.2004,69051,true
73.17.10.2005,69052,true
73.17.10.2006,69053,true
73.17.10.2007,69054,true
73.17.10.2008,69055,true
73.17.10.2009,69056,true
73.17.10.2010,69057,true
73.17.11.1001,69058,true
73.17.11.1004,69059,true
73.17.11.2005,69060,true
73.17.11.2006,69061,true
73.17.11.2007,69062,true
73.17.11.2013,69063,true
73.17.11.2014,69064,true
73.17.11.2016,69065,true
73.17.11.2017,69066,true
73.17.11.2019,69067,true
73.17.12.2001,69068,true
73.17.12.2002,69069,true
73.17.12.2003,69070,true
73.17.12.2004,69071,true
73.17.12.2005,69072,true
73.17.12.2006,69073,true
73.17.12.2007,69074,true
73.17.12.2008,69075,true
73.17.12.2009,69076,true
73.17.12.2010,69077,true
73.17.12.2011,69078,true
73.17.12.2012,69079,true
73.17.13.1001,69080,true
73.17.13.2002,69081,true
73.17.13.2003,69082,true
73.17.13.2004,69083,true
73.17.13.2005,69084,true
73.17.13.2006,69085,true
73.17.13.2007,69086,true
73.17.13.2008,69087,true
73.17.14.1001,69088,true
73.17.14.1004,69089,true
73.17.14.2002,69090,true
73.17.14.2003,69091,true
73.17.14.2005,69092,true
73.17.14.2006,69093,true
73.17.14.2007,69094,true
73.17.14.2008,69095,true
73.17.15.2001,69096,true
73.17.15.2002,69097,true
73.17.15.2003,69098,true
73.17.15.2004,69099,true
73.17.15.2005,69100,true
73.17.15.2006,69101,true
73.17.16.1004,69102,true
73.17.16.2001,69103,true
73.17.16.2002,69104,true
